mode,ox/red,error,control changes,Ns changes,counter inc.,Ns,I Range,time/s,control/V/mA,Ecell/V,I/mA,dq/mA.h,(Q-Qo)/mA.h,|Energy|/W.h,freq/Hz,|Z|/Ohm,Phase(Z)/deg,Q charge/discharge/mA.h,half cycle,Energy charge/W.h,Energy discharge/W.h,Capacitance charge/µF,Capacitance discharge/µF,step time/s,z cycle,Re(Z)/Ohm,Im(Z)/Ohm,Re(Y)/Ohm-1,Im(Y)/Ohm-1,|Y|/Ohm-1,Phase(Y)/deg,x,Q discharge/mA.h,Q charge/mA.h,Capacity/mA.h,Efficiency/%,control/V,control/mA,cycle number,P/W,R/Ohm
1,1,0,1,0,0,3,112,3.70E+05,8.00E+03,4.20E+00,8.00E+03,4.45E-03,2.07E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,2.81E+03,84,1.08E+01,0.00E+00,8.13E+09,0.00E+00,1.26E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.82E-01,0.00E+00,2.81E+03,2.81E+03,0.00E+00,0.00E+00,8.00E+03,4.20E+01,3.36E+01,5.25E-01
2,1,0,0,1,0,4,112,3.70E+05,4.20E+00,4.20E+00,8.02E+03,4.45E-02,2.07E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,2.81E+03,84,1.08E+01,0.00E+00,8.12E+09,0.00E+00,1.26E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.82E-01,0.00E+00,2.81E+03,2.81E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,3.37E+01,5.23E-01
2,1,0,0,0,0,4,112,3.70E+05,4.20E+00,4.20E+00,6.96E+03,6.20E+01,2.13E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,2.87E+03,84,1.11E+01,0.00E+00,8.30E+09,0.00E+00,1.29E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.67E-01,0.00E+00,2.87E+03,2.87E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,2.92E+01,6.03E-01
2,1,0,0,0,0,4,112,3.70E+05,4.20E+00,4.20E+00,6.23E+03,5.48E+01,2.19E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,2.92E+03,84,1.13E+01,0.00E+00,8.46E+09,0.00E+00,1.32E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.53E-01,0.00E+00,2.92E+03,2.92E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,2.62E+01,6.74E-01
2,1,0,0,0,0,4,112,3.70E+05,4.20E+00,4.20E+00,5.65E+03,4.94E+01,2.24E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,2.97E+03,84,1.15E+01,0.00E+00,8.61E+09,0.00E+00,1.35E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.41E-01,0.00E+00,2.97E+03,2.97E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,2.37E+01,7.43E-01
2,1,0,0,0,0,4,112,3.70E+05,4.20E+00,4.20E+00,5.21E+03,4.52E+01,2.28E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.02E+03,84,1.17E+01,0.00E+00,8.74E+09,0.00E+00,1.38E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.29E-01,0.00E+00,3.02E+03,3.02E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,2.19E+01,8.06E-01
2,1,0,0,0,0,4,112,3.70E+05,4.20E+00,4.20E+00,4.88E+03,4.20E+01,2.32E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.06E+03,84,1.19E+01,0.00E+00,8.86E+09,0.00E+00,1.41E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.19E-01,0.00E+00,3.06E+03,3.06E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,2.05E+01,8.61E-01
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,4.61E+03,3.95E+01,2.36E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.10E+03,84,1.20E+01,0.00E+00,8.97E+09,0.00E+00,1.44E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.09E-01,0.00E+00,3.10E+03,3.10E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.94E+01,9.10E-01
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,4.41E+03,3.76E+01,2.40E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.14E+03,84,1.22E+01,0.00E+00,9.08E+09,0.00E+00,1.47E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.00E-01,0.00E+00,3.14E+03,3.14E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.85E+01,9.53E-01
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,4.23E+03,3.60E+01,2.44E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.17E+03,84,1.24E+01,0.00E+00,9.18E+09,0.00E+00,1.50E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.91E-01,0.00E+00,3.17E+03,3.17E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.77E+01,9.94E-01
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,4.06E+03,3.45E+01,2.47E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.21E+03,84,1.25E+01,0.00E+00,9.28E+09,0.00E+00,1.53E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.82E-01,0.00E+00,3.21E+03,3.21E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.70E+01,1.03E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,3.90E+03,3.32E+01,2.51E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.24E+03,84,1.26E+01,0.00E+00,9.38E+09,0.00E+00,1.56E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.74E-01,0.00E+00,3.24E+03,3.24E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.64E+01,1.08E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,3.74E+03,3.18E+01,2.54E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.27E+03,84,1.28E+01,0.00E+00,9.47E+09,0.00E+00,1.59E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.66E-01,0.00E+00,3.27E+03,3.27E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.57E+01,1.12E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,3.59E+03,3.06E+01,2.57E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.30E+03,84,1.29E+01,0.00E+00,9.56E+09,0.00E+00,1.62E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.58E-01,0.00E+00,3.30E+03,3.30E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.51E+01,1.17E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,3.44E+03,2.93E+01,2.60E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.33E+03,84,1.30E+01,0.00E+00,9.65E+09,0.00E+00,1.65E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.51E-01,0.00E+00,3.33E+03,3.33E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.45E+01,1.22E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,3.29E+03,2.80E+01,2.62E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.36E+03,84,1.31E+01,0.00E+00,9.73E+09,0.00E+00,1.68E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.44E-01,0.00E+00,3.36E+03,3.36E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.38E+01,1.28E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,3.14E+03,2.68E+01,2.65E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.39E+03,84,1.33E+01,0.00E+00,9.80E+09,0.00E+00,1.71E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.37E-01,0.00E+00,3.39E+03,3.39E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.32E+01,1.34E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,2.99E+03,2.55E+01,2.68E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.41E+03,84,1.34E+01,0.00E+00,9.88E+09,0.00E+00,1.74E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.31E-01,0.00E+00,3.41E+03,3.41E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.26E+01,1.40E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,2.84E+03,2.43E+01,2.70E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.44E+03,84,1.35E+01,0.00E+00,9.95E+09,0.00E+00,1.77E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.25E-01,0.00E+00,3.44E+03,3.44E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.19E+01,1.48E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,2.69E+03,2.31E+01,2.72E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.46E+03,84,1.36E+01,0.00E+00,1.00E+10,0.00E+00,1.80E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.19E-01,0.00E+00,3.46E+03,3.46E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.13E+01,1.56E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,2.55E+03,2.18E+01,2.75E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.48E+03,84,1.37E+01,0.00E+00,1.01E+10,0.00E+00,1.83E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.13E-01,0.00E+00,3.48E+03,3.48E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.07E+01,1.65E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,2.40E+03,2.06E+01,2.77E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.50E+03,84,1.37E+01,0.00E+00,1.01E+10,0.00E+00,1.86E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.08E-01,0.00E+00,3.50E+03,3.50E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.01E+01,1.75E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,2.25E+03,1.94E+01,2.79E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.52E+03,84,1.38E+01,0.00E+00,1.02E+10,0.00E+00,1.89E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.03E-01,0.00E+00,3.52E+03,3.52E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,9.45E+00,1.87E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,2.10E+03,1.81E+01,2.80E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.54E+03,84,1.39E+01,0.00E+00,1.02E+10,0.00E+00,1.92E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.99E-01,0.00E+00,3.54E+03,3.54E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,8.84E+00,2.00E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,1.96E+03,1.69E+01,2.82E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.56E+03,84,1.40E+01,0.00E+00,1.03E+10,0.00E+00,1.95E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.95E-01,0.00E+00,3.56E+03,3.56E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,8.24E+00,2.14E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,1.82E+03,1.58E+01,2.84E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.57E+03,84,1.40E+01,0.00E+00,1.03E+10,0.00E+00,1.98E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.91E-01,0.00E+00,3.57E+03,3.57E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,7.66E+00,2.30E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,1.69E+03,1.47E+01,2.85E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.59E+03,84,1.41E+01,0.00E+00,1.04E+10,0.00E+00,2.01E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.87E-01,0.00E+00,3.59E+03,3.59E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,7.11E+00,2.48E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,1.57E+03,1.36E+01,2.87E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.60E+03,84,1.42E+01,0.00E+00,1.04E+10,0.00E+00,2.04E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.84E-01,0.00E+00,3.60E+03,3.60E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,6.59E+00,2.68E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,1.45E+03,1.26E+01,2.88E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.61E+03,84,1.42E+01,0.00E+00,1.05E+10,0.00E+00,2.07E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.80E-01,0.00E+00,3.61E+03,3.61E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,6.07E+00,2.90E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,1.33E+03,1.16E+01,2.89E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.63E+03,84,1.43E+01,0.00E+00,1.05E+10,0.00E+00,2.10E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.78E-01,0.00E+00,3.63E+03,3.63E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,5.60E+00,3.15E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,1.23E+03,1.07E+01,2.90E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.64E+03,84,1.43E+01,0.00E+00,1.05E+10,0.00E+00,2.13E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.75E-01,0.00E+00,3.64E+03,3.64E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,5.15E+00,3.42E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,1.12E+03,9.79E+00,2.91E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.65E+03,84,1.43E+01,0.00E+00,1.06E+10,0.00E+00,2.16E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.72E-01,0.00E+00,3.65E+03,3.65E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,4.72E+00,3.74E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,1.03E+03,8.98E+00,2.92E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.65E+03,84,1.44E+01,0.00E+00,1.06E+10,0.00E+00,2.19E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.70E-01,0.00E+00,3.65E+03,3.65E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,4.32E+00,4.08E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,9.46E+02,8.24E+00,2.93E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.66E+03,84,1.44E+01,0.00E+00,1.06E+10,0.00E+00,2.22E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.68E-01,0.00E+00,3.66E+03,3.66E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,3.97E+00,4.44E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,8.65E+02,7.54E+00,2.93E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.67E+03,84,1.44E+01,0.00E+00,1.06E+10,0.00E+00,2.25E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.66E-01,0.00E+00,3.67E+03,3.67E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,3.63E+00,4.86E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,7.92E+02,6.91E+00,2.94E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.68E+03,84,1.45E+01,0.00E+00,1.06E+10,0.00E+00,2.28E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.65E-01,0.00E+00,3.68E+03,3.68E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,3.33E+00,5.30E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,7.27E+02,6.32E+00,2.95E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.68E+03,84,1.45E+01,0.00E+00,1.07E+10,0.00E+00,2.31E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.63E-01,0.00E+00,3.68E+03,3.68E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,3.05E+00,5.78E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,6.64E+02,5.78E+00,2.95E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.69E+03,84,1.45E+01,0.00E+00,1.07E+10,0.00E+00,2.34E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.62E-01,0.00E+00,3.69E+03,3.69E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,2.79E+00,6.33E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,6.07E+02,5.30E+00,2.96E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.70E+03,84,1.45E+01,0.00E+00,1.07E+10,0.00E+00,2.37E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.60E-01,0.00E+00,3.70E+03,3.70E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,2.55E+00,6.92E+00
2,1,0,0,0,0,4,112,3.71E+05,4.20E+00,4.20E+00,5.56E+02,4.85E+00,2.96E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.70E+03,84,1.46E+01,0.00E+00,1.07E+10,0.00E+00,2.40E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59E-01,0.00E+00,3.70E+03,3.70E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,2.34E+00,7.55E+00
2,1,0,0,0,0,4,112,3.72E+05,4.20E+00,4.20E+00,5.09E+02,4.44E+00,2.97E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.70E+03,84,1.46E+01,0.00E+00,1.07E+10,0.00E+00,2.43E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.58E-01,0.00E+00,3.70E+03,3.70E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,2.14E+00,8.25E+00
2,1,0,0,0,0,4,112,3.72E+05,4.20E+00,4.20E+00,4.69E+02,4.07E+00,2.97E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.71E+03,84,1.46E+01,0.00E+00,1.07E+10,0.00E+00,2.46E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.57E-01,0.00E+00,3.71E+03,3.71E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.97E+00,8.95E+00
2,1,0,0,0,0,4,112,3.72E+05,4.20E+00,4.20E+00,4.33E+02,3.74E+00,2.98E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.71E+03,84,1.46E+01,0.00E+00,1.07E+10,0.00E+00,2.49E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.56E-01,0.00E+00,3.71E+03,3.71E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.82E+00,9.71E+00
2,1,0,0,0,0,4,112,3.72E+05,4.20E+00,4.20E+00,3.99E+02,2.87E+00,2.98E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.72E+03,84,1.46E+01,0.00E+00,1.08E+10,0.00E+00,2.52E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,3.72E+03,3.72E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.67E+00,1.05E+01
2,1,0,0,0,0,4,112,3.72E+05,4.20E+00,4.20E+00,3.99E+02,2.22E-04,2.98E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.72E+03,84,1.46E+01,0.00E+00,1.08E+10,0.00E+00,2.52E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,3.72E+03,3.72E+03,0.00E+00,4.20E+00,0.00E+00,4.20E+01,1.68E+00,1.05E+01
3,1,0,1,1,0,5,115,3.72E+05,0.00E+00,4.19E+00,0.00E+00,1.09E-02,2.98E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.72E+03,84,1.46E+01,0.00E+00,1.08E+10,0.00E+00,2.52E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,3.72E+03,3.72E+03,0.00E+00,0.00E+00,0.00E+00,4.20E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,5,115,3.72E+05,0.00E+00,4.19E+00,0.00E+00,0.00E+00,2.98E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.72E+03,84,1.46E+01,0.00E+00,1.08E+10,0.00E+00,2.55E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,3.72E+03,3.72E+03,0.00E+00,0.00E+00,0.00E+00,4.20E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,5,115,3.72E+05,0.00E+00,4.18E+00,0.00E+00,0.00E+00,2.98E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.72E+03,84,1.46E+01,0.00E+00,1.08E+10,0.00E+00,2.58E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,3.72E+03,3.72E+03,0.00E+00,0.00E+00,0.00E+00,4.20E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,5,115,3.72E+05,0.00E+00,4.18E+00,0.00E+00,0.00E+00,2.98E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.72E+03,84,1.46E+01,0.00E+00,1.08E+10,0.00E+00,2.61E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,3.72E+03,3.72E+03,0.00E+00,0.00E+00,0.00E+00,4.20E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,5,115,3.72E+05,0.00E+00,4.18E+00,0.00E+00,0.00E+00,2.98E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.72E+03,84,1.46E+01,0.00E+00,1.08E+10,0.00E+00,2.64E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,3.72E+03,3.72E+03,0.00E+00,0.00E+00,0.00E+00,4.20E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,5,115,3.72E+05,0.00E+00,4.18E+00,0.00E+00,0.00E+00,2.98E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.72E+03,84,1.46E+01,0.00E+00,1.08E+10,0.00E+00,2.67E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,3.72E+03,3.72E+03,0.00E+00,0.00E+00,0.00E+00,4.20E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,5,115,3.72E+05,0.00E+00,4.18E+00,0.00E+00,0.00E+00,2.98E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.72E+03,84,1.46E+01,0.00E+00,1.08E+10,0.00E+00,2.70E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,3.72E+03,3.72E+03,0.00E+00,0.00E+00,0.00E+00,4.20E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,5,115,3.72E+05,0.00E+00,4.18E+00,0.00E+00,0.00E+00,2.98E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.72E+03,84,1.46E+01,0.00E+00,1.08E+10,0.00E+00,2.73E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,3.72E+03,3.72E+03,0.00E+00,0.00E+00,0.00E+00,4.20E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,5,115,3.72E+05,0.00E+00,4.18E+00,0.00E+00,0.00E+00,2.98E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.72E+03,84,1.46E+01,0.00E+00,1.08E+10,0.00E+00,2.76E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,3.72E+03,3.72E+03,0.00E+00,0.00E+00,0.00E+00,4.20E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,5,115,3.72E+05,0.00E+00,4.18E+00,0.00E+00,0.00E+00,2.98E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.72E+03,84,1.46E+01,0.00E+00,1.08E+10,0.00E+00,2.79E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,3.72E+03,3.72E+03,0.00E+00,0.00E+00,0.00E+00,4.20E+01,0.00E+00,0.00E+00
3,1,0,1,0,0,5,115,3.72E+05,0.00E+00,4.18E+00,0.00E+00,0.00E+00,2.98E+03,1.20E+03,0.00E+00,0.00E+00,0.00E+00,3.72E+03,84,1.46E+01,0.00E+00,1.08E+10,0.00E+00,2.82E+03,63,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E-01,0.00E+00,3.72E+03,3.72E+03,0.00E+00,0.00E+00,0.00E+00,4.20E+01,0.00E+00,0.00E+00
